nome,preco,oferta,gramagem,categoria,source,date,supermarket,tablode_link,supermarket_latitude,supermarket_longitude,produtos
Iogurte grego Danone,2.17,Leve 4 Pague 3,90g,Iogurte Grego,606d5c4699de6a773bcb8e1e7daa18054bd95974-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Iogurtes Danoninho Bom Dia,,Leve 4 Pague 3,70g,Iogurte Infantil,606d5c4699de6a773bcb8e1e7daa18054bd95974-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Leites fermentados Activia,,50% de desconto na 2ª unidade,800g/850g,Leite Fermentado,606d5c4699de6a773bcb8e1e7daa18054bd95974-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Leite fermentado Activia,6.06,Leve 3 Pague 2,450g,Leite Fermentado,606d5c4699de6a773bcb8e1e7daa18054bd95974-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Sobremesa Danette Chocolate Branco,,50% de desconto na 2ª unidade,180g/360g,Sobremesa Láctea,606d5c4699de6a773bcb8e1e7daa18054bd95974-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Sobremesa Danette Chocolate,,50% de desconto na 2ª unidade,180g/360g,Sobremesa Láctea,606d5c4699de6a773bcb8e1e7daa18054bd95974-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Sobremesa Danette Morango,,50% de desconto na 2ª unidade,180g/360g,Sobremesa Láctea,606d5c4699de6a773bcb8e1e7daa18054bd95974-0005.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Iogurte líquido Itambé Fit Light,2.59,,170g,Iogurte,0d99cc8a34e4e9470da3a9771c74b7448f1bd429-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Iogurte líquido Itambé Nolac Zero lactose,2.59,,170g,Iogurte,0d99cc8a34e4e9470da3a9771c74b7448f1bd429-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Iogurte líquido Fit Itambé Zero,8.0,50% de desconto na 2ª unidade,"1,15kg",Iogurte,0d99cc8a34e4e9470da3a9771c74b7448f1bd429-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Iogurte líquido Itambé,12.89,,"1,15kg",Iogurte,0d99cc8a34e4e9470da3a9771c74b7448f1bd429-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Iogurte com personagem Bob Esponja,2.74,Leve 4 Pague 3,120g,Iogurte,0d99cc8a34e4e9470da3a9771c74b7448f1bd429-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Iogurte Polpa Batavo Probio2,,50% de desconto na 2ª unidade,510g,Iogurte,0d99cc8a34e4e9470da3a9771c74b7448f1bd429-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Iogurte Líquido Batavo Probio2,,50% de desconto na 2ª unidade,850g,Iogurte,0d99cc8a34e4e9470da3a9771c74b7448f1bd429-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Bebida láctea fermentada Pense Zero,2.09,Leve 4 Pague 3,170g,Bebida Láctea,0d99cc8a34e4e9470da3a9771c74b7448f1bd429-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Iogurte líquido Vigor,1.99,,170g,Iogurte,0d99cc8a34e4e9470da3a9771c74b7448f1bd429-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Iogurtes Vigor Grego ou VIV Natural,,Leve 4 Pague 3,90g ou 150g,Iogurte,0d99cc8a34e4e9470da3a9771c74b7448f1bd429-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Iogurte Vigor Viv 3 Grãos,3.39,,170g,Iogurte,0d99cc8a34e4e9470da3a9771c74b7448f1bd429-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Iogurte Vigor Mix,4.1,,165g,Iogurte,0d99cc8a34e4e9470da3a9771c74b7448f1bd429-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Iogurte líquido Vigor,12.99,,"1,28kg",Iogurte,0d99cc8a34e4e9470da3a9771c74b7448f1bd429-0006.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Massa com ovos Renata,4.89,,500g,Massas,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Molho de tomate Tarantella,2.69,,300g,Molhos,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Óleo Confiare,5.99,,900ml,Óleos,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Azeite turco extravirgem Kristal,44.99,,500ml,Óleos,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Milho Fugini,2.89,,170g,Conservas,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Ervilha Fugini,2.69,,170g,Conservas,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Atum Gomes da Costa,10.99,,170g,Conservas,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Ketchup Hellmann's Tradicional,12.49,,380g,Condimentos,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cápsulas 3 Corações,,Leve 3 Pague 2,,Café,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Achocolatado em pó Nescau,14.59,,550g,Achocolatados,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Misturas Dr. Oetker,,50% de desconto na 2ª unidade,,Confeitaria,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Creme de leite Mococa,2.99,,200g,Laticínios,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Leite condensado Mococa,5.49,,395g,Laticínios,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Biscoitos Club Social,,50% de desconto na 2ª unidade,,Biscoitos,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Biscoito Fortaleza Cream cracker,6.89,,350g,Biscoitos,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Biscoito Bauducco,,50% de desconto na 2ª unidade,,Biscoitos,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
"Biscoito Passatempo, Bono ou Negresco",,Leve 4 Pague 3,130g,Biscoitos,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Chocolate Bis Xtra,2.09,,45g,Chocolates,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Chocolate Nestlé,7.49,,150g,Chocolates,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Balas Halls,,Leve 4 Pague 3,,Doces,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Passata de tomate Carrefour Original,11.99,,680g,Molhos,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Mistura para bolo Carrefour Classic,5.19,,400g,Confeitaria,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Biscoito Carrefour Classic,6.29,,400g,Biscoitos,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Salgadinho tortilla Confiare,4.79,,80g,Salgadinhos,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Batata palha Carrefour Classic,6.59,,110g,Salgadinhos,ec90813573bb4666a8499bf958caf9581ac470ba-0007.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cereal Sucrilhos Kellogg's Original,19.99,False,630g,Cereal,f7c70ddbe638702332991406db2e24b87d29d926-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cereal Sucrilhos Kellogg's,8.09,False,245g,Cereal,f7c70ddbe638702332991406db2e24b87d29d926-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cereal Sucrilhos Kellogg's 60% menos açúcares,9.25,False,170g,Cereal,f7c70ddbe638702332991406db2e24b87d29d926-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cereal Sucrilhos Kellogg's,5.99,False,110g,Cereal,f7c70ddbe638702332991406db2e24b87d29d926-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cereal Sucrilhos Kellogg's Chocolate,8.09,False,240g,Cereal,f7c70ddbe638702332991406db2e24b87d29d926-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cereal Choco Krispis Kellogg's Chocolate,9.89,False,270g,Cereal,f7c70ddbe638702332991406db2e24b87d29d926-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cereal Choco Krispis Kellogg's,5.55,False,100g,Cereal,f7c70ddbe638702332991406db2e24b87d29d926-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cereal Froot Loops Kellogg's,15.55,False,230g,Cereal,f7c70ddbe638702332991406db2e24b87d29d926-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Granola com Cereais Tradicional Carrefour,5.29,False,300g,Granola,f7c70ddbe638702332991406db2e24b87d29d926-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Aveia Yoki Flocos/Flocos finos,3.29,False,170g,Aveia,f7c70ddbe638702332991406db2e24b87d29d926-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Aveia Quaker,3.49,False,165g,Aveia,f7c70ddbe638702332991406db2e24b87d29d926-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Aveia Quaker Flocos/Flocos finos,9.99,False,450g,Aveia,f7c70ddbe638702332991406db2e24b87d29d926-0008.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Vinhos Chilenos SKM Casa Crebar e Manto Blanco,50% desconto na 2a unidade,50% desconto na 2a unidade,750ml,Vinhos,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
"Vinho Santa Carolina Tinto, Reservado, Suave",16.99,,750ml,Vinhos,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cerveja Antarctica Pilsen,2.85,,350ml,Cervejas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cerveja Heineken Pilsen,4.99,,350ml,Cervejas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cerveja Heineken,10.9,,600ml,Cervejas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cerveja Patagonia Bohemian Pilsener,12.99,,740ml,Cervejas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cerveja Patagonia Weisse,12.99,,740ml,Cervejas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cerveja Patagonia Amber Lager,12.99,,740ml,Cervejas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Vodka Smirnoff,57.9,,"1,75 litro",Destilados,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Gin Beefeater London Dry,98.9,,750ml,Destilados,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Whisky Johnnie Walker Black Label,159.9,,1 litro,Destilados,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Água mineral Crystal,1.3,,500ml,Águas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Água de coco OQ,12.99,,1 litro,Bebidas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Energético Monster Energy,7.99,,473ml,Bebidas Energéticas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Energético Baly,9.49,,2 litros,Bebidas Energéticas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Chá pronto Lipton,7.99,,"1,5 litro",Bebidas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Guaraná Antarctica,2.29,,350ml,Refrigerantes,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Água tônica Antarctica,3.29,,350ml,Bebidas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Guaraná Antarctica,3.99,,600ml,Refrigerantes,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Coca-Cola,4.98,,600ml,Refrigerantes,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Fanta Laranja,5.99,,2 litros,Refrigerantes,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Guaraná Antarctica,5.59,,"1,5 litro",Refrigerantes,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Água tônica Carrefour Classic,3.49,,1 litro,Bebidas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Água de coco Carrefour Viver,7.99,,330ml,Bebidas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Água de coco Carrefour Classic,9.39,,1 litro,Bebidas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Suco integral Carrefour Classic Uva,21.19,,"1,5 litro",Bebidas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Cerveja Quilmes,4.39,,355ml,Cervejas,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
"Vinho Carrefour Classic Tinto, Suave",14.99,,750ml,Vinhos,3569debbd3e09146e43f7312c6a7c65f7dbefa9a-0009.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Protex Duo Protect,14.99,Leve 6 Pague Menos,85g,Sabonete,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Sabonete Flor de Ypê,1.51,Leve 5 Pague 4,85g,Sabonete,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Sabonete Nivea,19.99,,90g,Sabonete,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Sabonete Líquido Palmolive,,Leve 3 Pague 2,150g,Sabonete Líquido,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Desodorante Nivea,14.99,,200ml,Desodorante,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Desodorante Axe,8.99,,150ml,Desodorante,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Desodorante Nivea Clinical,16.99,,150ml,Desodorante,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Shampoo Pantene,23.39,,300ml/400ml,Shampoo,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Linha de Cabelo Monange,,25% de desconto,,Produtos Capilares,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Linha Siàge e Vult,,50% de desconto na 2ª unidade,,Produtos Capilares,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
Linha de Cabelo Niely Gold,,50% de desconto na 2ª unidade,,Produtos Capilares,cf50dc541932fb78826f365d780bd61f50cdec26-0010.jpeg,2024_09_17,Carrefour Hiper Asa Norte,https://www.carrefour.com.br/folheto-digital/semana-da-economia/BAN/152180,-15.727494686911918,-47.88489423053847,
